x,cos_loss,cos,sin_loss,sin,tan_loss,tan,output
1.2938125,0.19035225068227724,0.08310341001707176,0.03120921393143905,0.9618846093120954,10.0,10.0,0.08310341001707176
1.2939872,0.1902879167314495,0.08299982340428604,0.03117869744763979,0.9619323318672175,10.0,10.0,0.08299982340428604
1.2941617,0.190223433389176,0.08289637785456813,0.031148165430908037,0.9619800251076847,10.0,10.0,0.08289637785456813
1.2943363,0.19015880067926053,0.08279307334923222,0.031117617973345335,0.9620276890320433,10.0,10.0,0.08279307334923222
1.2945107,0.19009408288052826,0.08268997372264686,0.031087080930292776,0.9620752873154552,10.0,10.0,0.08268997372264686
1.2946852,0.19002915160600956,0.08258695115708672,0.031056502872972236,0.9621228926256047,10.0,10.0,0.08258695115708672
1.2948598,0.18996407104363333,0.08248406957147442,0.031025909651636208,0.962170468615292,10.0,10.0,0.08248406957147442
1.2950343,0.18989887396097727,0.08238142433042711,0.030995321898529382,0.9622179790267608,10.0,10.0,0.08238142433042711
1.2952088,0.18983349504965155,0.08227882449962817,0.030964698645416955,0.9622654963935424,10.0,10.0,0.08227882449962817
1.2953835,0.18976796694271164,0.08217636557188611,0.030934060505879546,0.9623129844355162,10.0,10.0,0.08217636557188611
1.295558,0.18970228967365718,0.08207404751882133,0.03090340757264387,0.9623604431512344,10.0,10.0,0.08207404751882133
1.2957325,0.1896364965642484,0.08197196517614996,0.030872760552754674,0.9624078363724053,10.0,10.0,0.08197196517614996
1.295907,0.18957052121404355,0.08186992865103078,0.030842078329027856,0.9624552364536473,10.0,10.0,0.08186992865103078
1.2960815,0.1895043968103463,0.08176803290732192,0.030811381590168274,0.9625026072042988,10.0,10.0,0.08176803290732192
1.2962562,0.18943812339208,0.08166627791122051,0.030780670429210844,0.9625499486229164,10.0,10.0,0.08166627791122051
1.2964306,0.18937176628206684,0.08156472652260091,0.030749970756603795,0.9625972246306895,10.0,10.0,0.08156472652260091
1.2966052,0.18930516364621164,0.08146328423182335,0.03071922591887677,0.9626445074032884,10.0,10.0,0.08146328423182335
1.2967798,0.18923844356802896,0.08136195113177033,0.030688472068502448,0.962691760839529,10.0,10.0,0.08136195113177033
1.2969542,0.18917164020688587,0.08126082126464412,0.03065772999967642,0.9627389489277192,10.0,10.0,0.08126082126464412
1.2971287,0.18910462257636385,0.08115976923537317,0.030626948148357425,0.9627861437093036,10.0,10.0,0.08115976923537317
1.2973033,0.1890374561926125,0.08105885772308988,0.030596152434414492,0.9628333091502134,10.0,10.0,0.08105885772308988
1.2974777,0.18897017575988861,0.08095818024394356,0.030565363745704177,0.9628804093058849,10.0,10.0,0.08095818024394356
1.2976524,0.18890271215219806,0.08085754950475489,0.03053454060456884,0.9629275160835172,10.0,10.0,0.08085754950475489
1.2978269,0.18883509993961345,0.0807570591495816,0.03050370388134438,0.9629745935161665,10.0,10.0,0.0807570591495816
