x,cos_loss,cos,sin_loss,sin,tan_loss,tan
1.038471,0.5056061468846603,0.0019322160760438252,0.1383689728272497,0.8616291604415257,10.0,10.0
1.0402162,0.504111149042999,0.0019226380482931498,0.13748449599899681,0.8625136557307628,10.0,10.0
1.0419616,0.502614577579428,0.001913092222819317,0.13660264630339547,0.8633955237340036,10.0,10.0
1.0437069,0.5011163800635687,0.0019035780751813299,0.1357233929380257,0.8642747952555888,10.0,10.0
1.0454522,0.4996166183099951,0.0018940958090860915,0.1348467722731811,0.865151433925743,10.0,10.0
1.0471976,0.49811535437554405,0.001884645624456084,0.13397282026941948,0.8660254037844386,10.0,10.0
1.0489429,0.49661253584060644,0.00187522700008064,0.13310150610023241,0.866896735660071,10.0,10.0
1.0506881,0.4951081674694086,0.0018658397781297755,0.1322328324209533,0.8677654268984929,10.0,10.0
1.0524335,0.4936021965534267,0.001856483445509174,0.13136676889236354,0.8686315078407599,10.0,10.0
1.054179,0.4920946852230206,0.0018471582051594686,0.13050335134214097,0.8694949426596864,10.0,10.0
1.0559242,0.490585695847157,0.001837864256310125,0.12964261518616182,0.8703556959398997,10.0,10.0
1.0576695,0.48907517572800024,0.0018286010889677555,0.12878453006099977,0.8712137980466313,10.0,10.0
1.0594149,0.4875631296475958,0.0018193685504688589,0.12792909858163581,0.8720692463660333,10.0,10.0
